Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,minimal,C1.class,C2.class,C1.class.reg,C2.class.reg
ku-thel-a,arrive,B-L-1,ku-,th,l,u,3,141.9609582,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,4,142.9578033,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,5,144.3862819,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,6,145.7269468,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,7,146.6131637,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,8,147.5237107,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,9,149.2888629,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,ku-,th,l,u,10,151.1922442,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,1,159.5920109,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,2,163.3994274,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,3,165.5972772,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,4,166.4650413,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,5,166.2915658,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,6,165.7762953,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,7,165.9539467,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,8,167.3224546,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,9,169.7243561,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,stem,th,l,e,10,172.7990782,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,1,179.3100257,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,2,183.8195889,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,3,187.3922584,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,4,189.8094154,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,5,191.1071712,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,6,191.5360019,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,7,190.8707703,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,8,189.9929158,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,9,189.6350075,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-thel-a,arrive,B-L-1,FV,th,l,a,10,187.9530049,minimal pair,aspirates,sonorants,aspirates,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,1,145.4637653,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,2,144.9261068,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,3,144.3842206,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,4,143.7333508,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,5,143.0116914,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,6,142.5227902,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,7,142.1324019,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,8,141.5869827,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,9,141.0092242,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,ku-,v,n,u,10,140.7273683,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,1,141.0695098,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,2,142.000831,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,3,142.9569005,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,4,144.392637,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,5,146.0107588,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,6,148.3844793,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,7,150.9885761,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,8,154.1359666,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,9,157.5945673,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,stem,v,n,i,10,160.5951356,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,1,171.0801267,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,2,179.2744716,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,3,185.3101675,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,4,188.8835982,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,5,190.2748618,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,6,190.9619302,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,7,191.2385124,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,8,191.3424353,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,9,191.3052979,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vin-a,dance,B-L-1,FV,v,n,a,10,191.2000383,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,1,153.0090508,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,2,151.2108614,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,3,149.4933502,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,4,147.9566744,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,5,146.5048834,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,6,145.4232906,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,7,144.1268503,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,8,142.3560821,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,9,140.8684172,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,ku-,v,n,u,10,139.7904242,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,1,139.345498,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,2,140.294696,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,3,141.2725448,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,4,142.9858917,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,5,144.9898604,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,6,147.4057185,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,7,150.2045735,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,8,153.1598247,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,9,155.8186373,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,stem,v,n,u,10,157.34459,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,1,165.0847356,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,2,171.9013646,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,3,176.8745634,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,4,179.6434755,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,5,180.6276022,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,6,180.9288082,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,7,180.8783131,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,8,180.5525865,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,9,180.5023156,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-vun-a,harvest,B-L-1,FV,v,n,a,10,180.4307764,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,1,146.1753862,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,2,146.0916395,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,3,145.8546284,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,4,145.3239589,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,5,144.8437881,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,6,144.3583701,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,7,143.4757872,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,8,142.6629024,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,9,141.9205391,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,ku-,z,l,u,10,141.4864853,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,1,142.1554245,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,2,143.0593301,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,3,143.9632357,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,4,145.2438404,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,5,146.7769502,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,6,148.4302055,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,7,150.3843985,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,8,152.4350965,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,9,154.6799973,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,stem,z,l,i,10,156.4974379,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,1,163.9107324,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,2,170.5581928,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,3,175.5216897,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,4,178.7164324,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,5,181.16369,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,6,183.4321131,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,7,184.9418205,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,8,185.6476216,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,9,185.8754643,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ku-zil-a,reject,B-L-1,FV,z,l,a,10,185.6793666,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,1,167.5476133,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,2,168.5137584,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,3,169.4072734,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,4,170.1403011,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,5,170.9948831,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,6,171.9690272,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,7,174.0302639,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,8,176.3441624,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,9,179.1178884,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,wa-,b,l,a,10,181.3343437,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,1,186.5768218,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,2,186.3636583,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,3,186.1504948,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,4,185.7978124,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,5,184.3906092,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,6,182.5799459,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,7,180.5017694,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,8,177.7838809,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,9,175.3258233,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,ku-,b,l,u,10,173.8289229,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,1,160.8812131,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,2,154.3923278,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,3,149.4661739,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,4,146.8172076,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,5,145.6742487,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,6,146.6654142,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,7,148.0355404,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,8,150.6780271,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,9,153.9908052,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,stem,b,l,a,10,156.9978803,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,1,165.1823944,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,2,171.2697889,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,3,175.3710603,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,4,177.3763647,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,5,177.7443039,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,6,177.3722956,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,7,176.309946,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,8,174.9161072,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,9,174.7102821,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-bal-a,bear offspring,B-L-2,FV,b,l,a,10,173.4396119,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,1,165.5475952,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,2,166.7619204,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,3,167.880522,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,4,168.8041145,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,5,169.804502,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,6,171.3857455,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,7,173.8813776,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,8,176.9400231,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,9,180.5013128,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,wa-,b,y,a,10,183.4278448,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,ku-,b,y,u,1,188.9626564,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,ku-,b,y,u,2,188.9852007,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,ku-,b,y,u,3,189.007745,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,ku-,b,y,u,4,188.9900539,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
ŵa-ku-biy-a,steal for,B-L-2,ku-,b,y,u,5,187.3782033,no minimal pair,voiced obstruents,sonorants,voiced obstruents,non-blocker
