Tonga,Gloss,Type,Type1,Type2,Vowel,Type3,C1,C2,Status,maxf0,minf0,meanf0,diff.f0,intensity,duration,minimal,C1.class,C2.class,blocker,C2.class.blocker
ti-ngu-ci-vi-tamph-a,step carefully,A-L-2,A,L,a,distant past,t,none,stem,189.2061635,173.9026182,182.0470707,3.3168934,78.34757591,92.50202854,no minimal pair,voiceless obstruents,none,non-blocker,none
ku-cuc-a,drip continuously,A-L-1,A,L,u,infinitive,c,c,ku-,134.7399913,127.3534366,131.2623383,NA,62.96980139,40.56576985,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ku-cuc-a,drip continuously,A-L-1,A,L,u,infinitive,c,c,stem,148.1347428,142.5474864,146.0989405,14.83660214,60.19737854,50.44057268,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ku-cuc-a,drip continuously,A-L-1,A,L,a,infinitive,c,c,FV,184.5252259,165.9329659,173.1251176,27.02617707,77.28902291,102.2730232,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ku-fuw?-a,skin,A-L-1,A,L,u,infinitive,f,w?,ku-,141.684335,138.3160832,139.6449005,NA,66.90499291,40.32337884,no minimal pair,voiceless obstruents,sonorants,non-blocker,non-blocker
ku-fuw?-a,skin,A-L-1,A,L,u,infinitive,f,w?,stem,181.0084028,174.1497308,177.6401472,37.99524673,66.89472814,74.70861588,no minimal pair,voiceless obstruents,sonorants,non-blocker,non-blocker
ku-fuw?-a,skin,A-L-1,A,L,a,infinitive,f,w?,FV,199.1346641,181.9184066,191.1247026,13.4845554,81.05775889,109.6771835,no minimal pair,voiceless obstruents,sonorants,non-blocker,non-blocker
ku-las-a,stab,A-L-1,A,L,u,infinitive,l,s,ku-,146.1501666,144.7074032,145.3296987,NA,66.2794636,44.30540805,no minimal pair,sonorants,voiceless obstruents,non-blocker,non-blocker
ku-las-a,stab,A-L-1,A,L,a,infinitive,l,s,stem,168.9319689,153.0491712,161.1758026,15.84610388,77.03810127,67.94906115,no minimal pair,sonorants,voiceless obstruents,non-blocker,non-blocker
ku-las-a,stab,A-L-1,A,L,a,infinitive,l,s,FV,197.7396734,175.2977989,184.0636676,22.88786501,79.0103274,108.6047983,no minimal pair,sonorants,voiceless obstruents,non-blocker,non-blocker
ku-liy-a,cry out,A-L-1,A,L,u,infinitive,l,y,ku-,153.8178728,148.2991949,150.034949,NA,66.58814515,39.85435001,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-liy-a,cry out,A-L-1,A,L,i,infinitive,l,y,stem,173.1747406,155.3857916,162.5710594,12.53611047,71.02210583,75.62034627,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-liy-a,cry out,A-L-1,A,L,a,infinitive,l,y,FV,190.9420892,183.7153086,188.5561475,25.98508808,79.65154811,91.33463099,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-negh-a,draw water,A-L-1,A,L,u,infinitive,n,gh,ku-,146.3886023,143.6546376,144.8884237,NA,66.22708802,46.02453725,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-negh-a,draw water,A-L-1,A,L,e,infinitive,n,gh,stem,181.6220007,166.8286054,174.0648595,29.17643579,74.97786793,91.80483018,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-negh-a,draw water,A-L-1,A,L,a,infinitive,n,gh,FV,189.2958089,174.2392063,182.6809278,8.616068236,79.49402497,132.3497742,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-now-a,be sweet,A-L-1,A,L,u,infinitive,n,w,ku-,151.3573959,147.904486,149.6674213,NA,66.52499847,50.26613239,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-now-a,be sweet,A-L-1,A,L,o,infinitive,n,w,stem,187.5473271,170.0497356,179.8917567,30.22433545,72.30350142,83.03422344,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-now-a,be sweet,A-L-1,A,L,a,infinitive,n,w,FV,191.2206204,178.786456,183.249967,3.358210275,78.60065531,93.26714478,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-penj-a,look for,A-L-1,A,L,u,infinitive,p,nj,ku-,143.3708554,138.1790572,140.5466172,NA,64.42522039,31.47500895,no minimal pair,voiceless obstruents,prenasalized voiced stops,non-blocker,non-blocker
ku-penj-a,look for,A-L-1,A,L,e,infinitive,p,nj,stem,170.3010386,166.6924323,167.8822124,27.33559521,71.14345479,64.61132615,no minimal pair,voiceless obstruents,prenasalized voiced stops,non-blocker,non-blocker
ku-penj-a,look for,A-L-1,A,L,a,infinitive,p,nj,FV,195.5577529,184.52321,190.9034387,23.02122635,79.86126231,112.459831,no minimal pair,voiceless obstruents,prenasalized voiced stops,non-blocker,non-blocker
ku-sef-a,sift,A-L-1,A,L,u,infinitive,s,f,ku-,132.5094339,129.6865496,131.1232631,NA,58.32607578,34.09830295,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ku-sef-a,sift,A-L-1,A,L,e,infinitive,s,f,stem,173.2814466,160.5161424,168.7268636,37.60360055,71.75735444,62.30073496,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ku-sef-a,sift,A-L-1,A,L,a,infinitive,s,f,FV,180.6525599,169.5299988,172.8903022,4.163438591,78.67173509,102.0936425,no minimal pair,voiceless obstruents,voiceless obstruents,non-blocker,non-blocker
ti-ngu-ci-ng'ol-a,deny with grimace,A-L-2,A,L,i,other,ng',l,ti-,158.6621508,151.5996303,156.067962,NA,68.83042255,41.38068347,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ti-ngu-ci-ng'ol-a,deny with grimace,A-L-2,A,L,u,other,ng',l,ngu-,148.6294193,144.7168002,146.0140434,-10.05391862,66.71011515,40.13865645,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ti-ngu-ci-ng'ol-a,deny with grimace,A-L-2,A,L,i,other,ng',l,ci-,190.8983056,183.2215916,187.1871867,41.17314332,67.57834947,35.83753937,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ti-ngu-ci-ng'ol-a,deny with grimace,A-L-2,A,L,o,other,ng',l,stem,206.4874523,191.8265467,201.9915557,14.80436898,74.60593477,82.02303593,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ti-ngu-ci-ng'ol-a,deny with grimace,A-L-2,A,L,a,other,ng',l,FV,174.0627695,154.6461985,163.8509615,-38.14059417,80.74384144,111.7322173,no minimal pair,sonorants,sonorants,non-blocker,non-blocker
ku-jwat-ik-a,put something among things quickly,B-L-1,B,L,u,infinitive,jw,t,ku-,154.7819185,141.816311,150.7452161,NA,64.03984554,52.4696501,no minimal pair,voiced obstruent with glide,voiceless obstruents,blocker,non-blocker
ku-jwat-ik-a,put something among things quickly,B-L-1,B,L,a,infinitive,jw,t,stem,174.8465561,163.3857237,171.0684483,21.56941261,74.21089454,49.6473911,no minimal pair,voiced obstruent with glide,voiceless obstruents,blocker,non-blocker
ku-jwat-ik-a,put something among things quickly,B-L-1,B,L,i,infinitive,jw,t,ik,210.3873372,185.3745847,202.9281401,21.98886105,68.11715112,50.88944351,no minimal pair,voiced obstruent with glide,voiceless obstruents,blocker,non-blocker
ku-jwat-ik-a,put something among things quickly,B-L-1,B,L,a,infinitive,jw,t,FV,183.7820445,153.7061774,164.0362246,-31.66840725,78.77596722,104.1031813,no minimal pair,voiced obstruent with glide,voiceless obstruents,blocker,non-blocker
ku-thwanuk-a,open ones eyes,B-L-1 (2 syll),B,L,u,infinitive,thw,n,ku-,154.6468287,150.2925696,153.2382059,NA,64.05981328,50.42998592,no minimal pair,aspirate with glide,sonorants,blocker,non-blocker
ku-thwanuk-a,open ones eyes,B-L-1 (2 syll),B,L,a,infinitive,thw,n,stem,172.0254484,159.159713,162.7257791,8.867143439,72.03940008,41.87158398,no minimal pair,aspirate with glide,sonorants,blocker,non-blocker
ku-thwanuk-a,open ones eyes,B-L-1 (2 syll),B,L,u,infinitive,thw,n,stem2,213.6502759,198.6277626,210.6436283,39.46804952,67.03731075,40.06212462,no minimal pair,aspirate with glide,sonorants,blocker,non-blocker
ku-thwanuk-a,open ones eyes,B-L-1 (2 syll),B,L,a,infinitive,thw,n,FV,179.2444706,158.2995243,165.4259816,-40.32823823,78.19297754,98.60319897,no minimal pair,aspirate with glide,sonorants,blocker,non-blocker
ku-vwal-a,to wear clothes,B-L-1,B,L,u,infinitive,vw,l,ku-,145.6800631,124.5601905,141.0539636,NA,64.54822655,56.97436547,no minimal pair,voiced obstruent with glide,sonorants,blocker,non-blocker
ku-vwal-a,to wear clothes,B-L-1,B,L,a,infinitive,vw,l,stem,171.0481501,154.6639453,162.5642003,30.10375483,76.7329702,44.85294897,no minimal pair,voiced obstruent with glide,sonorants,blocker,non-blocker
ku-vwal-a,to wear clothes,B-L-1,B,L,a,infinitive,vw,l,FV,197.8073323,190.8974162,194.8541002,36.23347084,80.106837,106.9891842,no minimal pair,voiced obstruent with glide,sonorants,blocker,non-blocker
ku-zwezwet-a,swing to and fro,B-L-1 (2 syll),B,L,u,infinitive,zw,zw,ku-,148.668228,131.077798,143.58284,NA,64.5941245,69.5315273,no minimal pair,voiced obstruent with glide,voiced obstruent with glide,blocker,blocker
ku-zwezwet-a,swing to and fro,B-L-1 (2 syll),B,L,e,infinitive,zw,zw,stem,206.955873,176.931952,199.034262,45.854154,73.2181948,44.5104408,no minimal pair,voiced obstruent with glide,voiced obstruent with glide,blocker,blocker
ku-zwezwet-a,swing to and fro,B-L-1 (2 syll),B,L,e,infinitive,zw,zw,stem2,154.129056,132.92148,149.612959,-44.010472,69.9933993,40.007274,no minimal pair,voiced obstruent with glide,voiced obstruent with glide,blocker,blocker
ku-zwezwet-a,swing to and fro,B-L-1 (2 syll),B,L,a,infinitive,zw,zw,FV,150.513224,147.102888,148.203446,14.181408,74.6999064,94.8218312,no minimal pair,voiced obstruent with glide,voiced obstruent with glide,blocker,blocker
ti-ngu-ci-bal-a,bear offspring,B-L-2,B,L,i,distant past,b,l,ti-,139.79885,130.961144,136.15564,NA,64.4016217,47.4704291,no minimal pair,voiced obstruents,sonorants,blocker,non-blocker
ti-ngu-ci-bal-a,bear offspring,B-L-2,B,L,u,distant past,b,l,ngu-,126.171761,119.246327,123.809884,-11.714817,60.303088,45.8630956,no minimal pair,voiced obstruents,sonorants,blocker,non-blocker
ti-ngu-ci-bal-a,bear offspring,B-L-2,B,L,i,distant past,b,l,ci-,196.409627,184.781932,193.473442,65.535605,65.5533684,34.0979729,no minimal pair,voiced obstruents,sonorants,blocker,non-blocker
ti-ngu-ci-bal-a,bear offspring,B-L-2,B,L,a,distant past,b,l,stem,130.241817,125.133582,126.991175,-59.64835,73.297964,71.3187468,no minimal pair,voiced obstruents,sonorants,blocker,non-blocker
ti-ngu-ci-bal-a,bear offspring,B-L-2,B,L,a,distant past,b,l,FV,125.211224,120.952428,122.483374,-4.181154,69.8876979,87.0714461,no minimal pair,voiced obstruents,sonorants,blocker,non-blocker
ti-ngu-ci-bwany-a,push,B-L-2,B,L,i,distant past,bw,ny,ti-,158.1446128,150.7862533,154.502828,NA,65.69765949,42.6422084,no minimal pair,voiced obstruent with glide,sonorant with glide,blocker,non-blocker
